title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
（新）电子城小区（全明格局）低总价二居室（满五年一套）高层,2室1厅1卫, 高楼层/25层 ,酒仙桥 电子城小区 · 距离地铁将台1093米,69.21 平米 , 西北 , 2001年建,15 人关注 , 2019-12-22发布,近地铁随时看满五年近公园,单价54183元/m²,375万
西四环民岳家园 精装修 满五年唯一商品房 看房有钥匙,2室2厅1卫, 顶层/23层 ,岳各庄 民岳家园,99.78 平米 , 东南 , 2007年建,1 人关注 , 2019-12-11发布,随时看满五年,单价45099元/m²,450万
礼域府通透两居室，户型方正，中间楼层 人车分流，进地铁,2室1厅1卫, 低楼层/20层 ,西红门 鸿坤理想城礼域府 · 距离地铁西红门1167米,90.57 平米 , 东西 , 2010年建,1 人关注 , 2019-12-10发布,近地铁满五年,单价50789元/m²,460万
京通苑 东南两居室 随时看房 业主诚意出售,2室1厅1卫, 低楼层/26层 ,管庄 京通苑 · 距离地铁管庄494米,72.39 平米 , 东南 , 1998年建,4 人关注 , 2019-12-26发布,近地铁随时看近公园,单价44896元/m²,325万
店长推荐 康乃馨城 南向 2居 中间层精装修,2室1厅1卫, 高楼层/10层 ,枣园 首开康乃馨城,79.57 平米 , 南 , 2012年建,7 人关注 , 2019-12-15发布,随时看满五年近公园,单价36320元/m²,289万
国美3号院 正规一居室 中间层 满两年高原值 房主诚意出售,1室2厅1卫, 低楼层/27层 ,朝青 国美第一城3号院 · 距离地铁青年路1340米,57 平米 , 东北 , 2007年建,2 人关注 , 2019-12-07发布,近地铁随时看满五年近公园,单价63158元/m²,360万
天通苑北二区一梯两户电梯两居南北通透户型出售！,2室1厅2卫, 高楼层/13层 ,天通苑 天通苑北二区 · 距离地铁天通苑1048米,124.1 平米 , 南北 , 2004年建,1 人关注 , 2019-12-07发布,近地铁满五年,单价37792元/m²,469万
长城国际，广渠路旁，东向一居，精装修有钥匙,2室1厅1卫, 中楼层/23层 ,通州北苑 长城国际 · 距离地铁果园1197米,63.87 平米 , 东西 , 2009年建,7 人关注 , 2019-12-10发布,近地铁满五年,单价41334元/m²,264万
平乐园两室一厅，中楼层，精装修，满五唯一,2室1厅1卫, 中楼层/6层 ,北工大 平乐园小区 · 距离地铁平乐园348米,59.92 平米 , 东西 , 1994年建,2 人关注 , 2019-12-15发布,近地铁满五年,单价58411元/m²,350万
望京 南向通透一居室 高层,1室1厅1卫, 高楼层/6层 ,望京 花家地南里 · 距离地铁望京南1272米,42.92 平米 , 南 , 1992年建,5 人关注 , 2019-12-11发布,近地铁满五年,单价62908元/m²,270万
满五年一套 中高楼层 南北通透 已改三居,3室1厅1卫, 高楼层/14层 ,学院路 城华园 · 距离地铁六道口1261米,91.3 平米 , 南北 , 1998年建,2 人关注 , 2019-12-05发布,近地铁满五年,单价73932元/m²,675万
花乡 新发地 天伦锦城 南北通透 满5年1套,2室1厅1卫, 高楼层/11层 ,新发地 天伦锦城,91.31 平米 , 南北 , 2003年建,6 人关注 , 2019-12-06发布,满五年,单价44902元/m²,410万
刚需 永乐居 环境优美 两居南北通透 黄金楼层,2室1厅1卫, 中楼层/6层 ,北京南站 开阳里三区 · 距离地铁北京南站986米,62.43 平米 , 南北 , 1996年建,3 人关注 , 2019-12-03发布,近地铁满五年,单价68076元/m²,425万
广渠门 幸福家园 南向一居室 无遮挡,1室1厅1卫, 中楼层/13层 ,广渠门 幸福家园 · 距离地铁广渠门内305米,72.88 平米 , 南 , 2003年建,3 人关注 , 2019-12-04发布,近地铁满五年,单价111965元/m²,816万
呼家楼 团结湖公园 双南两居室 带电梯 随时看房,2室1厅1卫, 低楼层/15层 ,团结湖 团结湖南里 · 距离地铁呼家楼30米,74.08 平米 , 南 , 1985年建,8 人关注 , 2019-12-06发布,近地铁随时看满五年近公园,单价62770元/m²,465万
丰体时代 商品房 南向 只有契税 诚心出售,2室1厅1卫, 中楼层/29层 ,七里庄 丰体时代 · 距离地铁大井434米,88.8 平米 , 南 , 2005年建,2 人关注 , 2019-12-03发布,近地铁满五年,单价48086元/m²,427万
东三环 南北三居室 中楼层 满五年 诚意出售,3室0厅1卫, 中楼层/6层 ,农展馆 麦子店街 · 距离地铁枣营539米,66.38 平米 , 南北 , 1983年建,1 人关注 , 2019-12-29发布,近地铁随时看满五年近公园,单价67792元/m²,450万
新上满五年一套住房精装修 采光好 业主诚心出售,1室0厅1卫, 低楼层/20层 ,广安门 荣丰2008 · 距离地铁达官营538米,25.85 平米 , 南 , 2004年建,11 人关注 , 2019-12-02发布,近地铁满五年,单价138491元/m²,358万
劲松桥 东南向两居 精装修 中间层满五年一套商品房随时看房,2室1厅1卫, 高楼层/24层 ,劲松 农光里小区 · 距离地铁劲松605米,65.22 平米 , 东南 , 1997年建,5 人关注 , 2019-12-03发布,近地铁随时看满五年近公园,单价59798元/m²,390万
商品房满五年唯一，南北通透2居室，中间层3层，精装修,3室1厅2卫, 中楼层/6层 ,天通苑 天通苑北三区,96.95 平米 , 南北 , 2003年建,1 人关注 , 2019-11-30发布,满五年,单价41774元/m²,405万
劲松、磨房北里、满五年、业主诚意出售,2室1厅1卫, 低楼层/6层 ,北工大 磨房北里 · 距离地铁平乐园396米,56.67 平米 , 南北 , 1987年建,6 人关注 , 2019-12-01发布,近地铁满五年,单价59996元/m²,340万
随时看房 呼家楼地铁200米团结湖公园 配套齐全 东三环边,2室1厅1卫, 低楼层/14层 ,红庙 呼家楼北街 · 距离地铁呼家楼343米,61.45 平米 , 南北 , 1986年建,1 人关注 , 2020-01-16发布,近地铁,单价74858元/m²,460万
低楼层西南向三居室，满五年一套，看房方便，可给换房周期,3室2厅2卫, 低楼层/30层 ,酒仙桥 电子城小区 · 距离地铁将台1093米,129.6 平米 , 西 , 2002年建,1 人关注 , 2019-11-29发布,近地铁满五年,单价43981元/m²,570万
中关村科育小区双南大两居室，带东窗，层高3.3米,2室1厅1卫, 底层/4层 ,中关村 科育小区 · 距离地铁中关村478米,65.32 平米 , 东南 , 1975年建,5 人关注 , 2019-11-29发布,近地铁满五年,单价119412元/m²,780万
地铁6号线褡裢坡站五建小区首付107万北南向三居室,3室1厅1卫, 中楼层/6层 ,定福庄 定福庄北里1号院 · 距离地铁褡裢坡894米,58.85 平米 , 南北 , 1981年建,14 人关注 , 2019-12-01发布,近地铁满五年,单价48428元/m²,285万
五环里 南北通透两居 永辉广场对面 满五年公房 看房方便,2室1厅1卫, 高楼层/6层 ,鲁谷 北重西厂,63.46 平米 , 南北 , 1990年建,10 人关注 , 2019-11-28发布,满五年,单价43334元/m²,275万
广渠门内 东花市大一居 高层视野好采光好 满五年诚意出售,1室1厅1卫, 高楼层/16层 ,东花市 富贵园三区 · 距离地铁广渠门内272米,64.76 平米 , 西 , 2002年建,0 人关注 , 2019-12-13发布,近地铁随时看满五年近公园,单价89561元/m²,580万
中国银行单位分房 业主诚售 正规三室一厅格局,3室1厅1卫, 顶层/14层 ,紫竹桥 北洼路32号院 · 距离地铁慈寿寺715米,107.86 平米 , 西 , 1994年建,5 人关注 , 2019-12-06发布,近地铁随时看满五年,单价70462元/m²,760万
朝阳门内 紧邻地铁 朝南正向1居室 业主诚售,1室1厅1卫, 底层/6层 ,朝阳门内 南竹杆胡同 · 距离地铁朝阳门365米,47.51 平米 , 南 , 2003年建,2 人关注 , 2019-11-26发布,近地铁满五年,单价124184元/m²,590万
南四环 新发地 银地家园南北一居室 低楼层满五年,1室1厅1卫, 低楼层/7层 ,新发地 银地家园,52.86 平米 , 南北 , 2002年建,4 人关注 , 2019-11-24发布,满五年,单价49754元/m²,263万
东三环 南北通透一居 中间层 视野好采光好,1室1厅1卫, 中楼层/10层 ,团结湖 团结湖北二条 · 距离地铁团结湖393米,44.76 平米 , 南北 , 1981年建,5 人关注 , 2019-11-24发布,近地铁满五年,单价70599元/m²,316万
玉泉西街，精装婚房，中间楼层两居室，满五年且一套出售,2室1厅1卫, 低楼层/6层 ,玉泉路 地震局宿舍 · 距离地铁玉泉路1035米,63.12 平米 , 南北 , 1993年建,8 人关注 , 2019-12-01发布,近地铁满五年,单价52281元/m²,330万
五环边敬贤里好楼层 低总价！刚需！捡漏！首付只需70万,1室1厅1卫, 低楼层/4层 ,大兴其它 敬贤里,45.81 平米 , 南北 , 1994年建,28 人关注 , 2019-11-30发布,满五年近公园,单价36892元/m²,169万
急售！满五年唯一商品房，中高楼层，视野采光好！随时看房,2室1厅1卫, 中楼层/25层 ,方庄 芳群园二区 · 距离地铁蒲黄榆673米,56.53 平米 , 西南 , 1989年建,6 人关注 , 2019-11-22发布,近地铁满五年,单价67221元/m²,380万
新上 东城区东直门外察慈小区 东向一居室电梯直达明厨明卫,1室1厅1卫, 中楼层/14层 ,东直门外 察慈小区 · 距离地铁东直门439米,44.5 平米 , 东西 , 1990年建,4 人关注 , 2019-12-10发布,近地铁随时看满二年近公园,单价98876元/m²,440万
珠江丽景两居室精装修，友谊医院100米，交通方便,2室1厅1卫, 底层/12层 ,潞苑 珠江丽景家园,78.92 平米 , 西 , 2013年建,6 人关注 , 2019-11-28发布,满二年,单价32818元/m²,259万
崇文门，国瑞城商品房，四居室带露台，豪华装修，看房方便,4室2厅3卫, 低楼层/16层 ,崇文门 国瑞城中区 · 距离地铁崇文门504米,211.42 平米 , 南西北 , 2006年建,2 人关注 , 2019-11-23发布,近地铁满五年,单价103112元/m²,2180万
晓月苑一里，正规一居室，南北通透，70米楼间距，中楼层,1室1厅1卫, 中楼层/6层 ,卢沟桥 晓月苑一里,57.12 平米 , 南北 , 1997年建,5 人关注 , 2019-11-25发布,满五年,单价43943元/m²,251万
劲地十号线地铁口钢混塔楼有电梯大客厅诚意出售 单价仅5.3！,2室1厅1卫, 低楼层/12层 ,劲松 劲松三区 · 距离地铁劲松200米,55.99 平米 , 东北 , 1980年建,17 人关注 , 2019-11-30发布,近地铁随时看满五年近公园,单价53224元/m²,298万
（幸福我家）国贸DNA 满五唯一开间 70年产权住宅,1室0厅1卫, 高楼层/6层 ,红庙 慈云寺 · 距离地铁大望路960米,24.61 平米 , 北 , 1991年建,29 人关注 , 2019-11-23发布,近地铁随时看满五年,单价76798元/m²,189万
新上房源1996楼龄，工商局单位，物业管理好,2室1厅1卫, 中楼层/18层 ,马连道 红莲中里 · 距离地铁达官营748米,70.43 平米 , 东南 , 1996年建,3 人关注 , 2019-11-23发布,近地铁满五年,单价87321元/m²,615万
南站边上格局好两居室，看房子有钥匙,2室1厅1卫, 低楼层/6层 ,洋桥 洋桥北里 · 距离地铁北京南站388米,57.3 平米 , 东西 , 1988年建,7 人关注 , 2019-11-22发布,近地铁满五年,单价54101元/m²,310万
丰体时代 两居室 满五唯一 只有契税,2室1厅1卫, 低楼层/29层 ,七里庄 丰体时代 · 距离地铁大井434米,89.43 平米 , 西北 , 2008年建,1 人关注 , 2019-11-30发布,近地铁满五年,单价44616元/m²,399万
西二旗 华府南向2居 业主自住 换房诚意出售 高层视野好,2室1厅1卫, 顶层/27层 ,回龙观 金域华府一期 · 距离地铁龙泽1086米,85.6 平米 , 南 , 2012年建,2 人关注 , 2019-11-20发布,近地铁满二年,单价60164元/m²,515万
公主坟 新上全南向两居室 有钥匙 随时看 满五年,2室1厅1卫, 低楼层/6层 ,公主坟 翠微2号院 · 距离地铁万寿路352米,55.9 平米 , 南 , 1983年建,7 人关注 , 2019-11-22发布,近地铁随时看满五年近公园,单价94454元/m²,528万
南二环 精装修 南北通透大三居 采光视野好 有钥匙,3室2厅2卫, 中楼层/28层 ,方庄 时代芳群 · 距离地铁蒲黄榆55米,159.07 平米 , 南西北 , 2003年建,2 人关注 , 2019-12-07发布,近地铁满五年,单价67895元/m²,1080万
中间楼层花园洋房， 满五年紧邻地铁,3室2厅2卫, 中楼层/5层 ,黄村北 青岛嘉园 · 距离地铁高米店北292米,140.94 平米 , 南北 , 2002年建,1 人关注 , 2019-11-26发布,近地铁满五年,单价49596元/m²,699万
六道口 清枫华景园 新上东向一居室 满五年唯一 税少,1室1厅1卫, 中楼层/15层 ,学院路 清枫华景园 · 距离地铁六道口1107米,53.35 平米 , 东 , 2005年建,6 人关注 , 2019-11-20发布,近地铁满五年,单价76851元/m²,410万
八通线双桥管庄远洋一方6号院西南两居满五一套有钥匙,2室1厅1卫, 中楼层/15层 ,双桥 远洋一方润园6号院 · 距离地铁管庄1118米,74.3 平米 , 西南 , 2010年建,2 人关注 , 2019-11-21发布,近地铁随时看满五年,单价46433元/m²,345万
丽泽商圈 新上丰益花园西区 商品房 小区中间位置,2室1厅1卫, 底层/27层 ,丰益桥 丰益花园西区 · 距离地铁泥洼259米,76.31 平米 , 西南 , 2001年建,4 人关注 , 2019-12-27发布,近地铁满五年,单价58970元/m²,450万
央产大院 南北通透全明户型，两居有客厅，看房方便,2室1厅1卫, 高楼层/6层 ,皂君庙 西土城路31号院 · 距离地铁大钟寺690米,59.9 平米 , 南北 , 1983年建,6 人关注 , 2019-11-19发布,近地铁满五年,单价81636元/m²,489万
新上大方居两居室-东西通透-满五年唯一-可转商,2室1厅1卫, 低楼层/22层 ,九棵树(家乐福) 龙湖大方居,87.01 平米 , 东西 , 2008年建,2 人关注 , 2019-11-19发布,随时看满五年,单价35628元/m²,310万
六铺炕二区东南向三居房主诚意出售,3室1厅1卫, 中楼层/17层 ,六铺炕 六铺炕二区 · 距离地铁安德里北街600米,82.6 平米 , 东南 , 1990年建,7 人关注 , 2019-11-19发布,近地铁满五年近公园,单价142857元/m²,1180万
望京花家地新上三居室+把边户型，客厅带窗,3室1厅1卫, 中楼层/6层 ,望京 花家地小区 · 距离地铁阜通921米,73.75 平米 , 南北 , 1993年建,1 人关注 , 2019-12-20发布,近地铁满五年,单价72542元/m²,535万
十号线地铁口 低总价2层全南向两居室 户型方正无遮挡不临街,2室1厅1卫, 低楼层/6层 ,赵公口 石榴园南里 · 距离地铁石榴庄207米,56.2 平米 , 南 , 1998年建,46 人关注 , 2019-11-15发布,近地铁满五年,单价54270元/m²,305万
2005年板楼带电梯，中间楼层，视野好,2室1厅1卫, 中楼层/18层 ,五里店 和光里 · 距离地铁郭庄子707米,85.98 平米 , 南北 , 2005年建,4 人关注 , 2019-11-17发布,近地铁满五年,单价51407元/m²,442万
新上惠新西街33号院中航工业家属楼南向大两居室采光好紧邻双铁,2室1厅1卫, 低楼层/14层 ,惠新西街 惠新西街33号院 · 距离地铁惠新西街南口345米,68.29 平米 , 南北 , 1998年建,9 人关注 , 2019-12-07发布,近地铁随时看满五年近公园,单价82150元/m²,561万
首师大家属楼 满五年公房,3室1厅1卫, 顶层/18层 ,紫竹桥 北洼东里 · 距离地铁花园桥846米,86.19 平米 , 东北 , 1999年建,7 人关注 , 2019-11-20发布,近地铁满五年,单价77735元/m²,670万
劲松地铁口 全南向一居室 客厅南向有明窗 满五年公房有电梯,1室1厅1卫, 高楼层/24层 ,劲松 农光里小区 · 距离地铁劲松605米,43.51 平米 , 南 , 1999年建,5 人关注 , 2019-11-17发布,近地铁随时看满五年近公园,单价71248元/m²,310万
精装送全套家具电器，商满五唯一，板楼3层南北向，采光通风好,2室1厅1卫, 中楼层/7层 ,天通苑 天通苑北三区,80.75 平米 , 南北 , 2003年建,36 人关注 , 2019-11-15发布,满五年近公园,单价43344元/m²,350万
融域嘉园 百年建工近公园 高层采光视野好,2室1厅1卫, 高楼层/18层 ,奥林匹克公园 融域嘉园 · 距离地铁林萃桥742米,105.15 平米 , 南 , 2007年建,6 人关注 , 2019-11-15发布,近地铁随时看近公园,单价81598元/m²,858万
西城区二环内96年东南向两居室有钥匙,2室1厅1卫, 低楼层/6层 ,白纸坊 建功北里三区 · 距离地铁广安门内1100米,59.08 平米 , 东南 , 1996年建,8 人关注 , 2019-11-17发布,近地铁随时看,单价88863元/m²,525万
双桥城铁旁 康惠园两居诚售 满五唯一 全明格局,2室1厅1卫, 低楼层/20层 ,双桥 康惠园2号院 · 距离地铁双桥631米,72.82 平米 , 东南西北 , 2010年建,14 人关注 , 2019-11-22发布,近地铁满五年,单价43257元/m²,315万
南新园电梯楼正规一居室，看房方便，满5年公房，税费少,1室1厅1卫, 低楼层/24层 ,华威桥 南新园 · 距离地铁北工大西门517米,44.69 平米 , 西 , 1996年建,1 人关注 , 2019-11-17发布,近地铁满五年,单价63996元/m²,286万
